route_id,route_name,route_order,node_id,ars_id,station_name,longitude,latitude
100100288,5714,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
116000006,703,1,219000691,36022,경남아너스빌.탄현역,126.7642726709,37.6933934194
100100398,9703,1,219000691,36022,경남아너스빌.탄현역,126.7642726709,37.6933934194
107900016,성북14-2,1,107900344,8832,래미안장위퍼스트하이아파트,127.0505518894,37.6195039893
124900002,강동01,1,124900138,25610,지식산업센터,127.159978,37.565373
100100291,6511,1,114000124,15227,정랑고개.양천벤처타운,126.8503821304,37.5115773183
100100290,6411,1,114000124,15227,정랑고개.양천벤처타운,126.8503821304,37.5115773183
100100148,1132,1,110000384,11486,월계동진아교통,127.06447,37.627618
100100150,1135,1,110000384,11486,월계동진아교통,127.06447,37.627618
100100151,1136,1,110000384,11486,월계동진아교통,127.06447,37.627618
100100179,1222,1,110000384,11486,월계동진아교통,127.06447,37.627618
100100026,147,1,110000384,11486,월계동진아교통,127.06447,37.627618
100100037,172,1,110000387,11489,한성여객종점,127.070635,37.637536
100100192,2113,1,106000319,7418,중랑공영차고지.신내역,127.1027996822,37.6135447482
104900001,광진04,1,104900128,5511,중곡아파트.기점,127.078165,37.566876
100100033,160,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
100100592,N16,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
100100029,150,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
100100019,140,1,109000406,10340,도봉산역광역환승센터,127.0443522431,37.6899483575
100100108,706,1,229001662,63736,신성교하차고지,126.7421311438,37.7523625659
123900002,송파02,1,123900039,24544,위례포레샤인15단지,127.143146,37.486076
115000011,서울02,1,232001127,41673,(임시)풍무홈플러스,126.7244045167,37.6095949125
100100421,6014,1,213000464,38289,광명종합터미널,126.8861279534,37.4186951252
100100283,5627,1,213000492,38254,노온사동차고지,126.8385330084,37.441685423
100100080,505,1,213000492,38254,노온사동차고지,126.8385330084,37.441685423
100100285,5633,1,213000492,38254,노온사동차고지,126.8385330084,37.441685423
100100312,6637,1,213000492,38254,노온사동차고지,126.8385330084,37.441685423
103900008,성동10,1,103900299,4547,경동초등학교입구,127.051155,37.545895
100100417,6008,1,118000614,19853,해군호텔,126.916046,37.504339
103900013,성동14,1,103900272,4887,응봉역.광희중학교,127.035298,37.551878
100100219,3313,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
123000013,N73,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100553,350,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100052,302,1,205000233,49089,상대원차고지,127.1791506668,37.4356066862
100100053,303,1,205000233,49089,상대원차고지,127.1791506668,37.4356066862
100100609,4425,1,205000233,49089,상대원차고지,127.1791506668,37.4356066862
113000004,9401-1,1,206000245,47017,푸른마을,127.123180511,37.3698933971
100100507,6009,1,123000299,24390,가락1동주민센터,127.1098466383,37.4962977643
100100137,1119,1,108000106,9194,강북청소년수련관,127.006839,37.645667
100100142,1126,1,108000106,9194,강북청소년수련관,127.006839,37.645667
100100009,104,1,108000106,9194,강북청소년수련관,127.006839,37.645667
110000004,8146,1,110000399,11502,7단지영업소,127.0637357104,37.6602778615
100100010,105,1,110000399,11502,7단지영업소,127.0637357104,37.6602778615
100100025,146,1,110000399,11502,7단지영업소,127.0637357104,37.6602778615
100100048,272,1,106000089,7183,방약국앞,127.0858494168,37.5757745627
100100203,2230,1,106000089,7183,방약국앞,127.0858494168,37.5757745627
100100191,2112,1,106000091,7185,중곡초등학교,127.084205,37.572917
100100204,2233,1,106000091,7185,중곡초등학교,127.084205,37.572917
100100194,2211,1,106000092,7186,중곡초등학교,127.0841787922,37.5731508875
100100342,7024,1,112000196,13279,봉원사,126.946105,37.570102
100100338,7018,1,112000202,13285,서부운수기점,126.910257,37.581632
100100112,721,1,112000202,13285,서부운수기점,126.910257,37.581632
124000008,7719,1,112000202,13285,서부운수기점,126.910257,37.581632
100100525,8772,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100103,701,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100354,7723,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
123000010,741,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
111000016,N75,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
111000010,7734,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100344,7211,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100587,705,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
123000011,708,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100353,7722,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100111,720,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
111000014,761,1,111001112,12469,진관공영차고지,126.9079338724,37.646727264
100100057,360,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100585,N37,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100613,3322,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100564,320,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100216,3217,1,123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
100100607,9711,1,219000131,36664,일산동부경찰서(중),126.7694820554,37.6640560924
100100266,5634,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
100100311,6635,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
100100268,5536,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
100100267,5535,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
100100284,5630,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
100100078,503,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
100100079,504,1,213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
121900011,서초07,1,121900335,22837,내방역8번출구,126.9951881564,37.4883288328
107000006,서울01,1,233001614,77101,한신더휴,127.1238373827,37.186462065
122000007,N6703-1,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
107900006,성북09,1,107900284,8453,신안APT.길음초등학교,127.0164202375,37.6142243316
107900007,성북08,1,107900284,8453,신안APT.길음초등학교,127.0164202375,37.6142243316
107900010,성북14-1,1,107900298,8568,북서울꿈의숲,127.0451511821,37.6199450324
107900018,성북10,1,107900303,8452,장위중학교,127.0405010899,37.6119090424
107900014,성북10-1,1,107900303,8452,장위중학교,127.0405010899,37.6119090424
107900001,성북13,1,107900304,8451,동방주택,127.0437263808,37.6165854246
116900012,구로06,1,116900240,17972,개봉역,126.8587648964,37.4950163829
107900009,성북22,1,107900326,8846,세계문화유산정릉,127.009674,37.601537
116900011,구로04,1,116900249,17961,천왕이펜하우스5단지입구,126.8421807801,37.4794432441
116900005,구로14,1,116900249,17961,천왕이펜하우스5단지입구,126.8421807801,37.4794432441
116900009,구로05,1,116900262,17409,오류중학교,126.846905,37.50797
108900010,도봉02,1,108900216,9500,우이동,127.0122904688,37.6634309704
110900002,노원11,1,110900001,11511,수락현대아파트,127.0602823906,37.6746356354
110900006,노원09,1,110900002,11512,서울특별시북부기술교육원,127.0571172663,37.6421605433
110900007,노원08,1,110900003,11513,상계8동주민센터,127.051943,37.666974
110900003,노원05,1,110900004,11514,온곡초등학교,127.0664537758,37.6667154619
103900010,성동13,1,103900217,4847,옥수역5.6번출구,127.017002,37.541854
100000020,청와대A01(자율주행),1,100000419,1280,경복궁역(효자로입구),126.974305,37.576715
123900001,송파01,1,123900007,24511,송파호반베르디움더퍼스트,127.140918,37.50685
103900012,성동03-2,1,103900269,4884,왕십리KCC스위첸아파트,127.026824,37.560369
112900002,서대문12,1,112900261,13946,동원베네스트주차장.두산위브입구,126.944217,37.599114
100100420,6013,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
122000005,N6701-1,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
122000004,N6701,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
122000010,6705B,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100533,6017,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100422,6015,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
115000006,6019,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100415,6004,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100570,6705A,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
122000006,N6703,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100416,6005,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100412,6001,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100572,6703,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100573,6702,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
124000014,6007,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100414,6003,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100413,6002,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100567,6701,1,161000612,92702,인천공항T2-B1층,126.4340182489,37.4665046753
100100497,653,1,115000916,16156,영인운수.차고지,126.8179353333,37.5453351183
100100307,6630,1,115000916,16156,영인운수.차고지,126.8179353333,37.5453351183
123000002,6600,1,123000618,24416,위례동주민센터.위례스타힐스,127.1436199149,37.4812781589
116900002,구로12,1,116900281,17504,개봉역.림괄아파트,126.8586839524,37.4938820371
115900008,강서05-1,1,115900245,16532,다솔마을,126.816664,37.555154
107900017,성북10-2,1,107900345,8932,우남아파트,127.046141,37.605438
104900002,광진03,1,104900125,5755,중곡119안전센터,127.0862442255,37.5667567645
108000002,1167,1,108000382,9255,영신여객차고지(우이동종점),127.011345,37.662778
100100017,120,1,108000382,9255,영신여객차고지(우이동종점),127.011345,37.662778
100100322,6654,1,118000579,19219,신풍역,126.9080213793,37.4999832177
108900012,강북12,1,108000367,9307,삼각산119안전센터,127.015178,37.619548
100100107,704,1,235000311,68217,송추반석전원교회,126.9771372073,37.7384732928
104900004,광진05,1,104000096,5189,신자초등학교앞,127.074911,37.530442
100100211,2415,1,104000096,5189,신자초등학교앞,127.074911,37.530442
100100198,2221,1,104000096,5189,신자초등학교앞,127.074911,37.530442
100100199,2222,1,104000096,5189,신자초등학교앞,127.074911,37.530442
100000009,8321B,1,104000096,5189,신자초등학교앞,127.074911,37.530442
100100578,3321,1,124000001,25101,강동공영차고지,127.173885,37.564066
100100056,341,1,124000001,25101,강동공영차고지,127.173885,37.564066
100100591,N30,1,124000001,25101,강동공영차고지,127.173885,37.564066
104000011,N31,1,124000001,25101,강동공영차고지,127.173885,37.564066
124000012,6104,1,122000714,22789,도심공항(가상),127.058473687,37.5097858215
100100167,1157,1,110000191,11291,청백아파트1단지,127.052187,37.635412
100100397,9701,1,219000679,36349,가좌동종점,126.7222248891,37.6948510445
100100400,9707,1,219000679,36349,가좌동종점,126.7222248891,37.6948510445
100900012,서대문08,1,100000180,1278,상명대정문,126.9550207178,37.6016197182
111000021,서울04,1,218000689,35205,도래울마을1단지,126.8738197594,37.6370785516
120000001,N854,1,119000314,21377,신림역2번출구,126.929897162,37.4833220413
110900009,노원02,1,207000477,61504,수락리버시티1단지정문,127.0532121541,37.6902741732
103900005,성동07,1,103900142,4502,대우아파트관리실,127.019985,37.546215
103900001,성동09,1,103900149,4501,극동아파트5동,127.0110790155,37.5431595377
108900013,강북08,1,108900250,9920,두산위브아파트,127.0154198988,37.6190948303
110900004,노원01,1,110900074,11577,보람사거리,127.0670671762,37.6643687096
112900010,서대문01,1,112900002,13510,삼성빌라,126.933839,37.5956
112900015,서대문02소,1,112900003,13509,뜨란채아파트101동,126.9587733457,37.565837009
112900011,서대문04,1,112900004,13508,궁동근린공원입구,126.9241991219,37.5695765271
112900007,서대문06,1,112900005,13506,두산아파트,126.949261098,37.5591201611
112900013,서대문09소,1,112900007,13503,풍진베이스타운.안산자락길입구,126.943324,37.582426
112900006,서대문11,1,112900116,13501,홍은동국민주택,126.949851,37.605675
112900005,서대문13,1,112900116,13501,홍은동국민주택,126.949851,37.605675
112900004,서대문03,1,112900141,13891,홍은2동주민센터,126.9344518005,37.5804137793
112900014,서대문02대,1,112900157,13934,뜨란채아파트101동,126.958565046,37.5658549579
112900009,서대문05,1,112900180,13507,북아현삼거리,126.9529748039,37.5648050703
112900012,서대문09대,1,112900199,13589,가산빌라,126.9360670682,37.584882269
112900003,서대문07,1,112900205,13505,개미마을,126.9539148251,37.589797675
112900001,서대문10,1,112900218,13502,백련사,126.9285294071,37.5848355947
112900008,서대문14,1,112900227,13500,정원슈퍼,126.9317244197,37.5864360186
113900005,마포02,1,113900112,14765,청암대,126.9479213196,37.5357712964
113900014,마포15,1,113900215,14987,월드컵파크7단지,126.879876,37.580411
113900013,마포08,1,113900215,14987,월드컵파크7단지,126.879876,37.580411
113900004,마포11,1,113900230,14989,신촌역,126.935896,37.554288
113900008,마포10,1,113900230,14989,신촌역,126.935896,37.554288
113900003,마포12,1,113900230,14989,신촌역,126.935896,37.554288
113900006,마포14,1,113900236,14988,창전삼성아파트110동,126.928352,37.549935
113900007,마포13,1,113900249,14979,신촌역,126.9359751517,37.5546992456
113900009,마포16,1,113900260,14492,마포16번종점,126.8988594191,37.5608656017
113900015,마포09,1,113900284,14495,망원유수지.마포구민체육센터,126.8985925441,37.5564968722
113900010,마포07,1,113900285,14496,양화진성지,126.9119307997,37.5456403732
114900002,양천02,1,114900082,15501,강서보건소.9호선등촌역,126.8680475339,37.5490380694
114900001,양천01,1,114900082,15501,강서보건소.9호선등촌역,126.8680475339,37.5490380694
114900003,양천03,1,114900097,15596,신정이펜하우스1단지,126.828095,37.515057
113900017,마포18-1,1,113900315,14612,상암월드컵파크6.7단지,126.8806237964,37.5810587094
113900016,마포18,1,113900315,14612,상암월드컵파크6.7단지,126.8806237964,37.5810587094
117900012,금천11-1,1,117900193,18857,산기슭공원,126.906723,37.463855
117900010,금천11,1,117900193,18857,산기슭공원,126.906723,37.463855
116900004,구로11,1,116900094,17474,대림역4번출구,126.894201,37.494421
116900003,구로10,1,116900094,17474,대림역4번출구,126.894201,37.494421
116900007,구로09,1,116900095,17475,동아1차APT105동,126.882003,37.510083
116900016,구로15,1,116900096,17476,오류동역.시장입구,126.843812,37.493467
116900013,구로01,1,116900097,17479,개봉역,126.8581281453,37.495033642
116900010,구로03,1,116900106,17477,개봉한진아파트.기점,126.8520772506,37.4860467262
116900015,구로08,1,116900107,17478,개봉역,126.8586855509,37.4951118049
116900014,구로02,1,116900107,17478,개봉역,126.8586855509,37.4951118049
116900001,구로13,1,116900122,17960,구로1동주민센터.연예인APT,126.8761587458,37.4929561503
107900008,성북01,1,107900246,8460,한신113동앞,127.0085997586,37.5943426813
107900002,성북03,1,107900248,8458,삼선푸르지오APT앞,127.013573,37.585159
107900003,성북02,1,107900256,8459,한성대정문,127.0112286496,37.5825625217
116900008,영등포01,1,116900161,17909,신도림역2번출구,126.891884,37.507635
107900011,성북05,1,107900272,8456,정릉2동주민센터,127.0110779295,37.6046085645
107900012,성북06,1,107900273,8455,산림초소,126.9979440805,37.6139199881
107900013,성북07,1,107900278,8454,정릉4동종점,127.0101775182,37.6129436918
107900005,성북04,1,107900280,8457,성신여대입구역3번출구,127.0164516544,37.5922918719
111000020,서울03,1,229001344,63638,책향기마을10단지11단지,126.7191818857,37.7244442809
100100406,9714,1,229001697,63740,교하차고지,126.7416120605,37.7522292193
111000011,773,1,229001697,63740,교하차고지,126.7416120605,37.7522292193
108900014,서대문15,1,111901147,13956,증산역(증산2교),126.911353,37.583707
124000010,8331,1,123000209,24299,마천동사거리,127.146632,37.498527
122900003,강남01,1,122000337,23449,일원동한솔아파트,127.079314,37.482544
100100225,3413,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100223,3411,1,124000344,25341,강동공영차고지,127.174627,37.564251
124000039,3323,1,124000344,25341,강동공영차고지,127.174627,37.564251
124900001,강동05,1,124000344,25341,강동공영차고지,127.174627,37.564251
124000030,2312A,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100611,2312,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100212,3212,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100498,3318,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100582,351,1,124000344,25341,강동공영차고지,127.174627,37.564251
124000038,342,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100061,370,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100055,340,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100224,3412,1,124000344,25341,강동공영차고지,127.174627,37.564251
117900005,금천08,1,117900130,18856,난곡중학교,126.911018,37.477083
117900003,금천03,1,117900140,18503,가산디지털단지역,126.882956,37.481315
124000035,N13B,1,123000215,24305,복정역1번출구,127.1271368118,37.4723236592
100100297,6614,1,114000271,15378,양천공영차고지,126.837646,37.508701
100100106,703,1,229001041,63910,자이안트부대,126.79731614,37.8559671712
116000001,8552,1,120000109,21211,신림복지관앞,126.9196773902,37.4652824875
115000002,6707B,1,129000083,92641,인천공항T1-1층,126.4513104918,37.4487989863
124000016,N6000,1,129000083,92641,인천공항T1-1층,126.4513104918,37.4487989863
115000004,강남방면,1,129000083,92641,인천공항T1-1층,126.4513104918,37.4487989863
100100571,6704,1,129000083,92641,인천공항T1-1층,126.4513104918,37.4487989863
115000003,강북방면,1,129000083,92641,인천공항T1-1층,126.4513104918,37.4487989863
124000015,N6001,1,129000083,92641,인천공항T1-1층,126.4513104918,37.4487989863
100100358,7727,1,219000698,36299,설문동,126.7906902109,37.7163063837
103900014,성동15,1,103900142,4502,대우아파트관리실,127.019985,37.546215
100100006,101,1,108000014,9102,우이동도선사입구.북한산우이역,127.012719,37.662647
100100030,151,1,108000014,9102,우이동도선사입구.북한산우이역,127.012719,37.662647
100100032,163,1,108000014,9102,우이동도선사입구.북한산우이역,127.012719,37.662647
100100610,N15,1,108000016,9104,우이동성원아파트,127.013357,37.662045
100100118,753,1,111000299,12390,구산동사거리,126.9122339199,37.6142712329
123000009,6300-1,1,124000039,25139,고덕역,127.155862,37.555437
100100508,6300,1,124000039,25139,고덕역,127.155862,37.555437
100100260,5524,1,120000444,21809,난곡종점,126.9192837982,37.4641100726
100100062,401,1,123000586,24460,서울버스종점,127.1369279275,37.4806082049
100100051,301,1,123000586,24460,서울버스종점,127.1369279275,37.4806082049
100100612,3426,1,123000586,24460,서울버스종점,127.1369279275,37.4806082049
124000011,6105,1,115000600,16857,김포공항국제선,126.801935005,37.565706006
109900005,도봉09,1,109000179,10265,창동역동측(도봉방면),127.0499897686,37.6539743778
109900006,도봉08,1,109000179,10265,창동역동측(도봉방면),127.0499897686,37.6539743778
115000010,N64,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100309,6632,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
115000008,N65,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100318,6645,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100586,N26,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100316,6642,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100086,601,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100090,605,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100308,6631,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100389,9401,1,206000498,7476,구미동차고지앞,127.1060252055,37.3422919648
107000005,9409,1,206000498,7476,구미동차고지앞,127.1060252055,37.3422919648
100100390,9403,1,206000498,7476,구미동차고지앞,127.1060252055,37.3422919648
100100392,9408,1,206000498,7476,구미동차고지앞,127.1060252055,37.3422919648
122000009,6105,1,108000137,9225,SK아파트.벽산아파트상가,127.0111968544,37.6197323732
110900001,노원04,1,110000183,11283,석계역1번출구.A,127.065197,37.61493
110900005,노원03,1,110000183,11283,석계역1번출구.A,127.065197,37.61493
110900008,노원13,1,110000183,11283,석계역1번출구.A,127.065197,37.61493
100100146,1130,1,110000191,11291,청백아파트1단지,127.052187,37.635412
109900011,노원14,1,110000191,11291,청백아파트1단지,127.052187,37.635412
109900010,노원15,1,110000191,11291,청백아파트1단지,127.052187,37.635412
100100169,1161,1,110000191,11291,청백아파트1단지,127.052187,37.635412
119900024,동작21,1,119900298,20885,달마사,126.960694,37.499535
121900010,서초14,1,121900258,22937,이수역2번출구,126.98242,37.48721
121900013,서초13,1,121900258,22937,이수역2번출구,126.98242,37.48721
121900002,서초08,1,121900300,22099,서울추모공원,127.04288117,37.4542683928
121900015,서초18-1,1,121900307,22655,LH5단지,127.0240810088,37.4595010532
121900004,서초20,1,121900313,22526,서초더샵포레,127.0636983185,37.4547100295
122900001,강남07,1,122900035,23532,서울의료원후문,127.0670297734,37.512854221
122900002,강남05,1,122900052,23533,구룡마을,127.061071,37.476907
122900007,강남06-1,1,122900074,23995,리엔파크4단지.강남데시앙파크,127.101871,37.461224
122900010,강남06-2,1,122900074,23995,리엔파크4단지.강남데시앙파크,127.101871,37.461224
122900005,강남06,1,122900078,23946,세곡푸르지오,127.094527,37.466836
122900006,강남02,1,122900087,23863,강남구민체육관,127.053878,37.47599
122900004,강남03,1,122900096,23963,강남데시앙포레정문,127.089059,37.481418
103900003,성동01,1,103900218,4872,옥수역4번출구,127.0176124993,37.5418118508
115900002,강서06,1,115900164,16568,벽산아파트,126.836678,37.575737
115900005,강서05,1,115900201,16975,강서농수산물도매시장,126.818103,37.553498
115900006,강서01,1,115900214,16489,약수터,126.85163932,37.5387776474
100100604,4211,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100605,463,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100409,421,1,121000289,22367,염곡동구룡사,127.047211,37.468475
111000013,775,1,229001097,63212,서울여객금촌차고지,126.7657111445,37.7646607594
100100373,6101,1,109000180,10266,창동역동측(노원방면),127.050183,37.653635
100100178,1221,1,110000308,11409,중계본동종점,127.083058,37.644643
100100105,702B용두초교,1,218000558,35142,용두사거리,126.8815120034,37.6312718281
100100104,702A서오릉,1,218000558,35142,용두사거리,126.8815120034,37.6312718281
100100188,2013,1,106000101,7195,용마문화복지센터,127.0953481587,37.5863676957
122000008,271B,1,106000101,7195,용마문화복지센터,127.0953481587,37.5863676957
100100175,1213,1,106000101,7195,용마문화복지센터,127.0953481587,37.5863676957
100100047,271,1,106000101,7195,용마문화복지센터,127.0953481587,37.5863676957
124000025,N62B,1,106000104,7198,중화중학교.다문화가족지원센터,127.0941651172,37.5847547944
100100495,672,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
115000007,654,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
100100098,651,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
100100095,642,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
115000005,6648,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
100100330,6712,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
100100306,6629,1,115000037,16133,방화도시7단지.국립국어원,126.813355,37.579305
100100418,6011,1,110000657,11861,인덕대학,127.0551905495,37.6279225632
100000015,N854,1,121000167,22243,전원마을.남태령역2번출구,126.988314,37.465494
124000033,N15A,1,121000167,22243,전원마을.남태령역2번출구,126.988314,37.465494
100100152,1137,1,110000093,11193,온곡중학교.노원중앙도서관,127.064485,37.659298
100100007,102,1,110000093,11193,온곡중학교.노원중앙도서관,127.064485,37.659298
100100593,N13,1,110000093,11193,온곡중학교.노원중앙도서관,127.064485,37.659298
100100145,1129,1,110000100,11200,상계현대2차아파트,127.0509549057,37.6717178437
100100302,6624,1,114000197,15301,국립과학수사연구소.고강동종점,126.8257794501,37.5234552209
114900004,관악11,1,120000412,21851,봉천역,126.9416183085,37.4831372885
100100439,5538,1,120000412,21851,봉천역,126.9416183085,37.4831372885
124000013,6103,1,122000723,23801,코엑스도심공항,127.058892,37.509275
100100083,540,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
100100265,5531,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
100100264,5530,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
100100574,541,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
100100279,5623,1,225000180,40619,군포공영차고지,126.9253683059,37.3319224125
100100251,5513,1,120000173,21275,제2공학관,126.95205,37.448828
100100423,6016,1,121000521,22813,서울교육대앞,127.0145108302,37.4878433219
117900011,금천10,1,117900085,18546,독산역,126.8878421511,37.466482532
117900008,금천01,1,117900113,18511,독산역,126.889226261,37.4670001721
117900006,금천02,1,117900119,18504,벽산3단지,126.917506,37.453382
117900001,금천05,1,117900120,18502,독산한신코아.한신아파트,126.8877099959,37.4565792288
117900009,금천09,1,117900120,18502,독산한신코아.한신아파트,126.8877099959,37.4565792288
117900007,금천07,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.8968968764,37.4513152098
117900004,금천06,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.8968968764,37.4513152098
100100478,3317,1,123000197,24287,비호아파트,127.15409,37.492178
123000003,8335,1,123000198,24288,남한산성입구,127.157155,37.490972
100100304,6627,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100576,6516,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100096,643,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100601,6640A,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100589,N61,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100602,6640B,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
116000002,6615,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100451,6716,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100521,6515,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100301,6623,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
100100294,6514,1,114000395,15718,양천공영차고지,126.8374184549,37.5084115031
123000006,6006-1,1,123000536,24610,장미아파트,127.101971,37.51735
100100391,9404,1,206000125,59625,LG트윈하우스,127.1096038032,37.3357109129
102900001,마포01,1,102000211,3305,산천동리버힐삼성아파트,126.9511923413,37.5345003443
100100003,05,1,102000226,3320,남산서울타워,126.991197,37.551016
100100514,90S투어,1,100000357,2632,코리아나호텔,126.9767658479,37.5683757925
100100317,6643,1,115000158,16255,증미역.강서소방서,126.861431,37.557866
100100357,7726,1,218000604,35450,덕은동종점,126.8748583092,37.5809359919
100100114,750A,1,218000604,35450,덕은동종점,126.8748583092,37.5809359919
100100348,7711,1,218000604,35450,덕은동종점,126.8748583092,37.5809359919
100100537,740,1,218000604,35450,덕은동종점,126.8748583092,37.5809359919
108000001,8551,1,120000156,21258,봉천역,126.9420825336,37.4830217223
100100370,8111,1,108000123,9211,수유중학교혜화여고,127.013588,37.63211
100100031,152,1,108000123,9211,수유중학교혜화여고,127.013588,37.63211
107900004,성북12,1,107000255,8353,월곡중학교,127.0478487259,37.6062348572
100100183,1226,1,107000255,8353,월곡중학교,127.0478487259,37.6062348572
100100597,405,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100596,400,1,121000289,22367,염곡동구룡사,127.047211,37.468475
108900004,강북09,1,108900004,9893,현대백화점.E마트.빅토리아호텔,127.0304770554,37.610179269
108900007,강북06,1,108900017,9873,강북보건소앞.번2동주민센터,127.0376226365,37.6316563508
108900002,강북02,1,108900022,9505,본원정사,127.0063793815,37.6381013089
108900006,강북01,1,108900151,9506,아카데미하우스.통일교육원,127.0020125009,37.6420400906
